FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2309,3,27,ABW,3,BOG,25,9,249,1,199,1,8,2,703100090,25,33,KG,60,64,60,136,554838,0,193.96,0,0
2309,3,27,ABW,3,BOG,25,9,249,1,199,1,8,2,705190000,25,33,KG,180,192,180,393,1603831,0,560.74,0,0
2309,3,27,ABW,3,BOG,68,7,27,1,198,1,8,2,2710191500,68,67,M3,440,276258,276258,384577,1561720440,0,0,0,0
2309,3,29,BIH,3,BOG,11,9,169,1,198,1,8,2,603110000,25,11,U,31460,1881,508,8904,35155218,0,0,0,0
2309,3,29,BIH,3,BOG,11,9,169,1,198,1,8,2,603121000,25,11,U,9000,296,80,1080,4264110,0,0,0,0
2309,3,29,BIH,3,BOG,25,9,169,1,198,1,8,2,603110000,25,11,U,39350,2425,647,11045,43637911,0,0,0,0
2309,3,29,BIH,3,BOG,25,9,169,1,198,1,8,2,603121000,25,11,U,11700,408,109,1409,5564871,0,0,0,0
2309,3,29,BIH,3,BOG,25,9,249,1,198,1,5,1,603129000,25,11,U,1600,11,10,238,975914,223.99,0,0,0
2309,3,53,SAU,3,BOG,5,3,23,1,198,1,8,2,603199010,5,11,U,860,128,108,698,2723192,0,801.75,0,0
2309,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,603192000,5,11,U,4500,110,88,540,2132298,0,0,0,0
2309,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,603199010,5,11,U,47029,6143,5528,29837,120621379,0,6450,0,0
2309,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,604200000,5,33,KG,911,1034,911,7489,30528299,0,0,0,0
2309,3,53,SAU,3,BOG,5,9,169,1,198,1,8,2,6112410000,5,11,U,90,21,20,4307,17498860,0,441.66,43.42,0
2309,3,53,SAU,3,BOG,5,9,169,1,198,1,8,2,6204430000,5,11,U,6,2,2,356,1448182,0,36.55,3.59,0
2309,3,53,SAU,3,BOG,5,9,169,1,198,1,8,2,6204530000,5,11,U,18,4,4,837,3401032,0,85.84,8.44,0
2309,3,53,SAU,3,BOG,5,9,169,1,198,1,8,2,6206400000,5,11,U,1,0,0,51,208450,0,5.26,0.52,0
2309,3,53,SAU,3,BOG,5,9,169,1,198,1,8,2,6211430000,5,11,U,22,4,4,797,3236466,0,81.69,8.03,0
2309,3,53,SAU,3,BOG,5,9,249,1,198,1,8,2,603199010,5,11,U,8930,1488,1201,6355,25964819,0,0,0,0
2309,3,53,SAU,3,BOG,11,3,23,1,198,1,8,2,8413919000,11,11,U,7,71,67,1112,4345252,0,664.75,0,0
2309,3,53,SAU,3,BOG,11,5,245,1,198,1,8,2,901119000,17,33,KG,2100,2175,2100,13965,55137311,0,0,0,0
2309,3,53,SAU,3,BOG,11,8,618,1,198,1,8,2,804400010,11,33,KG,7920,8494,7920,35956,145331601,0,0,0,0
2309,3,53,SAU,3,BOG,11,8,618,1,198,1,8,2,3904220000,11,33,KG,253,281,253,3070,12420698,0,0,0,0
2309,3,53,SAU,3,BOG,13,9,249,1,198,1,8,2,4016930000,13,11,U,100,0,0,102,413041,0,0,0,0
2309,3,53,SAU,3,BOG,13,9,249,1,198,1,8,2,7415330000,13,33,KG,16,17,16,254,1032703,0,0,0,0
2309,3,53,SAU,3,BOG,13,9,249,1,198,1,8,2,8413609000,13,11,U,5,201,180,25725,104528392,0,0,0,0
2309,3,53,SAU,3,BOG,13,9,249,1,198,1,8,2,8484200000,13,11,U,59,20,18,5798,23557655,0,0,0,0
2309,3,53,SAU,3,BOG,25,3,23,1,104,2,8,2,8413701100,25,11,U,2,113,113,888,3468405,0,610.2,0.57,1363.59
2309,3,53,SAU,3,BOG,25,7,827,1,198,1,8,2,810901010,25,33,KG,60,74,60,236,948498,0,296.02,0,0
2309,3,53,SAU,3,BOG,25,7,827,1,198,1,8,2,810901030,25,33,KG,80,98,80,295,1184419,0,369.65,0,0
2309,3,53,SAU,3,BOG,25,7,827,1,198,1,8,2,810903000,25,33,KG,50,61,50,131,525606,0,164.04,0,0
2309,3,53,SAU,3,BOG,25,7,827,1,198,1,8,2,810904000,25,33,KG,50,61,50,191,766342,0,239.17,0,0
2309,3,53,SAU,3,BOG,25,7,827,1,198,1,8,2,810905000,25,33,KG,36,44,36,200,801650,0,250.19,0,0
2309,3,53,SAU,3,BOG,25,7,827,1,198,1,8,2,810909020,25,33,KG,50,61,50,121,485483,0,151.52,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,5,1,603129000,25,11,U,4600,110,55,500,2036267,458.96,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,5,2,603110000,25,11,U,12000,516,270,1716,7024618,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,5,2,603141000,25,11,U,50,19,10,43,173978,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,5,2,603149000,25,11,U,1760,114,55,384,1555459,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,5,2,603199090,25,11,U,360,23,8,73,300634,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,603150000,25,11,U,720,62,30,215,869513,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,603199090,25,11,U,555,70,23,137,560905,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,604200000,25,33,KG,1784,2393,1784,20340,80601108,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,804502000,25,33,KG,400,502,400,3580,14144294,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810400000,25,33,KG,720,924,720,10320,40522409,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810901010,25,33,KG,60,75,60,505,1994820,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810901030,25,33,KG,60,75,60,419,1654645,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810902000,25,33,KG,35,44,35,424,1674084,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810903000,25,33,KG,50,63,50,373,1473693,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810904000,25,33,KG,25,31,25,208,822186,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,810905000,25,33,KG,36,45,36,323,1274172,0,0,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,104,2,8,2,8413919000,11,11,U,24,51,39,6886,28017600,0,455.01,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,104,2,8,2,8482100000,11,11,U,8,34,26,987,4015348,0,65.21,0,0
2309,3,53,SAU,3,BOG,25,8,618,1,104,2,8,2,8483109900,11,11,U,1,17,13,829,3373018,0,54.78,0,0
2309,3,53,SAU,3,BOG,50,8,618,1,104,2,8,2,4016930000,13,11,U,12,32,29,8184,32147708,0,497.84,0,513.43
2309,3,53,SAU,3,BOG,50,8,618,1,104,2,8,2,7419809000,13,11,U,4,5,4,1257,4939380,0,76.49,0,78.89
2309,3,53,SAU,3,BOG,50,8,618,1,104,2,8,2,8481909000,13,11,U,2,0,0,123,481293,0,7.45,0,7.69
2309,3,53,SAU,3,BOG,50,8,618,1,104,2,8,2,9015900000,13,11,U,2,118,108,9099,37210896,0,699,0,650
2309,3,59,DZA,3,BOG,76,8,618,1,198,1,8,2,2918159000,76,33,KG,1000,1040,1000,5882,22982209,0,5726,0,0
2309,3,63,ARG,3,BOG,11,0,580,1,198,1,8,1,603110000,11,11,U,75075,4055,3829,21067,85603415,19341.89,0,0,0
2309,3,63,ARG,3,BOG,11,0,580,1,198,1,8,1,6103330000,11,11,U,967,854,854,57834,237073133,29458.78,0,0,0
2309,3,63,ARG,3,BOG,11,0,580,1,198,1,8,2,603110000,11,11,U,87250,5182,3805,14296,57946267,0,0,0,0
2309,3,63,ARG,3,BOG,11,1,211,1,198,1,8,2,603110000,11,11,U,55125,3196,3100,8603,34872470,0,0,0,0
2309,3,63,ARG,3,BOG,11,1,211,1,198,1,8,2,2933290000,11,33,KG,1000,1177,1000,53852,212621159,0,5000,148,0
2309,3,63,ARG,3,BOG,11,1,211,1,198,1,8,2,8421299000,8,11,U,35,61,46,36113,146932622,0,630,0,0
2309,3,63,ARG,3,BOG,11,1,211,1,198,1,8,2,8480719000,11,11,U,6,798,798,35784,140569572,0,1500,200,0
2309,3,63,ARG,3,BOG,11,9,249,1,4,1,8,2,9805000000,11,11,U,22,508,388,750,2961188,0,0,0,0
2309,3,63,ARG,3,BOG,11,9,249,1,198,1,8,1,7117190000,11,33,KG,2,2,2,771,3132851,768.73,0,0,0
2309,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,3302101000,11,33,KG,96,114,96,1410,5729338,0,0,0,0
2309,3,63,ARG,3,BOG,11,9,249,1,199,1,8,2,3402310000,11,33,KG,624,809,624,10614,42587091,0,2742.81,0,0
2309,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,3923299000,11,11,U,1700,20,19,64,255913,0,0,0,0
2309,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,4821100000,11,33,KG,192,202,192,1730,6917929,0,0,0,0
2309,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,4821900000,11,33,KG,0,1,0,18,72461,0,0,0,0
2309,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,6301400000,11,11,U,40,27,26,191,764368,0,0,0,0
2309,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,6302409000,11,11,U,378,19,19,327,1312972,0,0,0,0
2309,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,7607190000,11,33,KG,0,1,0,20,78239,0,0,0,0
2309,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,7608200000,11,33,KG,3,3,3,35,138162,0,0,0,0
2309,3,63,ARG,3,BOG,11,9,589,1,198,1,6,1,603110000,11,11,U,22880,1365,1321,2288,9364876,2186.34,0,0,0
2309,3,63,ARG,3,BOG,17,9,249,1,199,1,8,2,8544422000,17,33,KG,1472,1636,1472,30799,121685175,0,0,0,0
2309,3,63,ARG,3,BOG,25,0,580,1,198,1,5,2,603110000,25,11,U,16325,859,295,2544,10373606,0,0,0,0
2309,3,63,ARG,3,BOG,25,0,580,1,198,1,5,2,603141000,25,11,U,200,73,25,153,626321,0,0,0,0
2309,3,63,ARG,3,BOG,25,0,580,1,198,1,8,2,603110000,25,11,U,9900,99,90,2827,11456531,0,0,0,0
2309,3,63,ARG,3,BOG,25,9,169,1,198,1,8,2,9030390000,11,11,U,40,36,28,9372,37604506,0,0,0,0
2309,3,63,ARG,3,BOG,25,9,249,1,198,1,8,2,4908909000,5,33,KG,0,0,0,34,133857,0,5,0.24,0
2309,3,63,ARG,3,BOG,25,9,249,1,198,1,8,2,8544300000,25,11,U,3,10,7,2543,9925252,0,370.41,17.47,0
2309,3,63,ARG,3,BOG,25,9,249,1,198,1,8,2,8708802010,25,11,U,1,1,1,31,121291,0,4.53,0.21,0
2309,3,63,ARG,3,BOG,25,9,249,1,198,1,8,2,8708809090,25,11,U,70,222,84,6383,25064602,0,920.96,20,0
2309,3,63,ARG,3,BOG,25,9,249,1,198,1,8,2,8708920000,25,11,U,2,8,6,303,1180753,0,44.07,2.08,0
2309,3,63,ARG,3,BOG,25,9,589,1,198,1,8,2,8471300000,25,11,U,1,9,4,4283,17121321,0,372.56,0,0
2309,3,63,ARG,3,BOG,25,9,589,1,198,1,8,2,8471800000,25,11,U,1,0,0,418,1670496,0,36.35,0,0
2309,3,63,ARG,3,BOG,25,9,589,1,198,1,8,2,8473500000,25,11,U,1,2,1,174,693648,0,15.09,0,0
2309,3,63,ARG,3,BOG,66,9,249,1,198,1,8,1,8522909000,66,11,U,230,1,0,892,3563826,464.6,0,0,74.6
2309,3,63,ARG,3,BOG,68,3,63,1,198,1,8,2,2710191500,68,67,M3,2498,2235213,2235213,1703857,6873488200,0,0,0,0
2309,3,63,ARG,3,BOG,68,9,169,1,198,1,8,2,4016930000,68,11,U,1,0,0,338,1335687,0,0,0,0
2309,3,63,ARG,3,BOG,68,9,169,1,198,1,8,2,9032899000,68,11,U,1,0,0,541,2135970,0,0,0,0
2309,3,69,AUS,3,BOG,5,1,211,1,198,1,8,2,603141000,5,11,U,16060,989,890,2955,11904228,0,0,0,0
2309,3,69,AUS,3,BOG,5,1,211,1,198,1,8,2,603149000,5,11,U,6600,444,400,1848,7491348,0,0,0,0
2309,3,69,AUS,3,BOG,5,1,211,1,198,1,8,2,603193000,5,11,U,50000,1473,1326,5000,19967650,0,0,0,0
2309,3,69,AUS,3,BOG,5,8,618,1,198,1,8,2,603199010,5,11,U,775,118,98,671,2740396,0,0,0,0
2309,3,69,AUS,3,BOG,5,9,249,1,198,1,8,2,603199090,5,11,U,2700,47,42,567,2264332,0,0,0,0
2309,3,69,AUS,3,BOG,8,1,211,1,2,2,8,2,3004491000,8,33,KG,1,1,1,90,365702,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,1,603121000,11,11,U,400,27,26,72,282836,70.3,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,1,603129000,11,11,U,38720,1276,1151,7119,28035251,6943.81,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,603110000,11,11,U,2500,160,150,500,1998870,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,603193000,11,11,U,5262,1840,1542,5630,23025296,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,3923210000,11,11,U,500,47,45,131,533004,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,3926909090,11,11,U,45,43,43,171,683374,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,4202210000,11,11,U,200,45,40,5578,22298674,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,4202919000,11,11,U,13,73,69,217,865910,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,4203300000,11,11,U,3,1,1,53,213759,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,5807900000,11,33,KG,2,2,2,98,388276,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,6102200000,11,11,U,121,130,117,2707,11096452,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,6102300000,11,11,U,126,93,87,2084,8327998,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,6102900000,11,11,U,26,13,10,607,2486247,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,6104490000,11,11,U,1252,260,236,22639,89604461,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,6104590000,11,11,U,82,52,49,1255,5095034,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,6104620000,11,11,U,21,5,5,194,769767,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,6104690000,11,11,U,1332,390,353,26455,106303595,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,6106900000,11,11,U,5350,1135,1036,73785,292655303,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,6305200000,11,11,U,425,92,86,2253,9007468,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,4202210000,11,11,U,453,83,70,11635,47318914,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,4202919000,11,11,U,259,122,103,483,1961259,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,4203300000,11,11,U,482,83,70,2801,11389090,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,4821100000,11,33,KG,37,44,37,94,379924,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,6102300000,11,11,U,137,44,37,1205,4896511,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,6104490000,11,11,U,1,1,0,27,111539,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,6104690000,11,11,U,317,44,37,4270,17349572,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,6106900000,11,11,U,827,185,168,11161,45349698,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,6404190000,11,19,2U,62,44,37,843,3425494,0,0,0,0
2309,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,6504000000,11,11,U,580,39,33,6691,27223059,0,0,0,0
2309,3,69,AUS,3,BOG,11,5,245,1,198,1,6,1,7007210000,11,11,U,2,64,28,267,1087165,141.32,550,0,0
2309,3,69,AUS,3,BOG,11,5,245,1,104,2,8,2,4016993000,5,11,U,1,213,185,2583,10363828,0,0,0,0
2309,3,69,AUS,3,BOG,11,7,827,1,198,1,8,2,603193000,11,11,U,1250,61,56,225,922320,0,0,0,0
2309,3,69,AUS,3,BOG,11,7,827,1,198,1,8,2,604900000,11,33,KG,172,216,172,17955,72040128,0,0,0,0
2309,3,69,AUS,3,BOG,11,8,618,1,198,1,6,1,603110000,11,11,U,47350,3449,3250,17382,70713939,15864.31,0,0,0
2309,3,69,AUS,3,BOG,11,8,618,1,198,1,8,1,603149000,25,11,U,2800,133,118,906,3577522,895.02,0,0,0
2309,3,69,AUS,3,BOG,11,8,618,1,198,1,8,2,603110000,25,11,U,750,68,45,75,296119,0,0,0,0
2309,3,69,AUS,3,BOG,11,8,618,1,198,1,8,2,603129000,25,11,U,500,6,4,50,197413,0,0,0,0
2309,3,69,AUS,3,BOG,11,9,149,1,198,1,8,2,8708292000,11,11,U,520,19,15,2495,10227504,0,0,0,0
2309,3,69,AUS,3,BOG,11,9,249,1,198,1,8,1,603900000,11,11,U,7294,161,156,7481,29873721,7042.25,0,0,0
2309,3,69,AUS,3,BOG,11,9,249,1,198,1,8,2,7103912000,15,53,C/T,16,0,0,5761,23438652,0,0,0,0
2309,3,69,AUS,3,BOG,11,9,249,1,198,2,8,2,603900000,11,11,U,18,4,4,81,322917,0,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603110000,25,11,U,44100,1907,1728,10610,41734301,9031.08,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603121000,25,11,U,520,128,115,712,2812733,575.87,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603129000,25,11,U,520,22,20,980,3869508,793.4,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603141000,25,11,U,1980,1304,1169,3505,13837037,3206.55,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603191000,25,11,U,125,48,43,361,1426305,334.8,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603193000,25,11,U,21600,767,692,3084,12156909,2515.27,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603194000,25,11,U,2200,215,193,462,1824092,351.63,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,603199090,25,11,U,770,205,184,729,2879459,561.51,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,604200000,25,33,KG,99,110,99,836,3300737,819.18,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,8,1,603141000,25,11,U,1476,114,76,410,1620546,405.83,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,8,1,603149000,25,11,U,460274,19992,6953,131184,526335934,129379.29,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,8,2,603110000,25,11,U,107442,5165,2144,28881,113901663,0,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,8,2,603121000,25,11,U,50500,1031,368,10144,40063207,0,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,8,2,603129000,25,11,U,50000,442,402,9860,38956071,0,0,0,0
2309,3,69,AUS,3,BOG,25,1,211,1,198,1,8,2,604200000,25,33,KG,119,131,119,1502,5866676,0,0,0,0
2309,3,69,AUS,3,BOG,25,7,827,1,198,1,6,2,603199090,25,11,U,70,4,3,49,200384,0,0,0,0
2309,3,69,AUS,3,BOG,25,7,827,1,198,1,8,2,603110000,25,11,U,19870,1355,919,5039,19972145,0,0,0,0
2309,3,69,AUS,3,BOG,25,7,827,1,198,1,8,2,603194000,25,11,U,480,84,82,281,1146002,0,0,0,0
2309,3,69,AUS,3,BOG,25,7,827,1,198,1,8,2,603199010,25,11,U,230,37,36,324,1321682,0,0,0,0
2309,3,69,AUS,3,BOG,25,8,618,1,198,1,8,1,603149000,25,11,U,2900,143,130,954,3732789,942.63,0,0,0
2309,3,69,AUS,3,BOG,25,8,618,1,198,1,8,2,603110000,25,11,U,5100,125,100,1010,4075946,0,0,0,0
2309,3,69,AUS,3,BOG,25,8,618,1,198,1,8,2,603199010,25,11,U,625,114,80,753,3020831,0,0,0,0
2309,3,69,AUS,3,BOG,25,8,618,1,198,1,8,2,603199090,25,11,U,700,17,12,186,746280,0,0,0,0
2309,3,69,AUS,3,BOG,25,9,249,1,198,1,8,1,603141000,25,11,U,4400,233,80,968,3933332,954.37,0,0,0
2309,3,69,AUS,3,BOG,25,9,249,1,198,1,8,1,603149000,25,11,U,272720,11776,4050,67745,275270292,66675.45,0,0,0
2309,3,69,AUS,3,BOG,25,9,249,1,198,1,8,2,603110000,25,11,U,95660,5455,1600,29881,118167698,0,0,0,0
2309,3,69,AUS,3,BOG,25,9,249,1,198,1,8,2,603900000,25,11,U,850,35,33,1634,6637499,0,0,0,0
2309,3,69,AUS,3,BOG,25,9,589,1,198,1,8,2,603110000,25,11,U,750,46,20,135,533075,0,0,0,0
2309,3,69,AUS,3,BOG,47,9,149,1,198,1,8,2,1211909000,47,33,KG,70,100,70,127500,511563150,0,15430,507,0
2309,3,69,AUS,3,BOG,66,1,211,1,198,1,8,2,5401109000,66,33,KG,32,40,32,690,2694598,0,480.13,0,0
2309,3,69,AUS,3,BOG,66,1,211,1,2,2,8,2,4820100000,66,11,U,1,2,1,2,6445,0,0.35,0,0
2309,3,69,AUS,3,BOG,66,1,211,1,2,2,8,2,4911100000,66,33,KG,0,1,0,2,6445,0,0.35,0,0
2309,3,69,AUS,3,BOG,66,9,249,1,198,1,8,1,8522100000,66,11,U,90,1,1,738,3026439,531.11,118.09,1.97,33.62
2309,3,69,AUS,3,BOG,66,9,249,1,198,1,8,1,8522909000,66,11,U,215,2,1,1137,4662020,772.42,181.92,3.02,51.78
2309,3,69,AUS,3,BOG,76,9,169,1,198,1,8,2,6204430000,76,11,U,38,17,15,10567,41725913,0,0,0,0
2309,3,69,AUS,3,BOG,76,9,169,1,198,1,8,2,6204630000,76,11,U,15,7,6,2552,10077082,0,0,0,0
2309,3,69,AUS,3,BOG,76,9,169,1,198,1,8,2,6206300000,76,11,U,26,11,11,4929,19463142,0,0,0,0
2309,3,69,AUS,3,BOG,76,9,169,1,198,1,8,2,6206900000,76,11,U,5,2,2,865,3415626,0,0,0,0
2309,3,72,AUT,3,BOG,11,3,23,1,198,1,8,2,1805000000,11,33,KG,40,49,40,392,1539886,0,0,0,0
2309,3,72,AUT,3,BOG,11,3,23,1,198,1,8,2,1806320090,11,33,KG,407,498,407,6194,24333259,0,0,0,0
2309,3,72,AUT,3,BOG,11,3,573,1,198,1,8,1,603121000,11,11,U,8800,370,314,1496,5874179,1453.05,0,0,0
2309,3,72,AUT,3,BOG,11,3,573,1,198,1,8,1,603129000,11,11,U,24840,936,794,4223,16581204,4101.56,0,0,0
2309,3,72,AUT,3,BOG,11,5,245,1,104,2,8,2,8541100000,11,11,U,1,1,1,464,1811656,0,0,0,0
2309,3,72,AUT,3,BOG,25,3,573,1,198,1,8,1,603121000,25,11,U,60160,2238,1242,9614,38575473,9227.98,0,0,0
2309,3,72,AUT,3,BOG,25,3,573,1,198,1,8,1,603129000,25,11,U,64500,2279,1610,10261,41170602,10066.41,0,0,0
2309,3,72,AUT,3,BOG,25,8,618,1,198,2,8,2,603121000,25,11,U,160,6,2,26,100564,0,0,0,0
2309,3,72,AUT,3,BOG,76,9,169,1,198,1,8,2,7117900000,76,33,KG,1,1,1,77,310308,0,48.64,0,0
2309,3,74,AZE,3,BOG,5,7,827,1,198,1,6,2,603199010,5,11,U,1380,242,230,1072,4188060,0,0,0,0
2309,3,74,AZE,3,BOG,5,7,827,1,198,1,8,2,603199010,5,11,U,276,46,45,179,732668,0,0,0,0
2309,3,74,AZE,3,BOG,11,7,827,1,198,1,8,2,603110000,25,11,U,1600,113,64,496,1958160,0,0,0,0
2309,3,77,BHS,3,BOG,11,9,249,1,198,1,8,2,6102100000,11,11,U,24,3,3,306,1241438,0,0,0,0
2309,3,77,BHS,3,BOG,11,9,249,1,198,1,8,2,6109901000,11,11,U,204,22,22,1598,6493899,0,0,0,0
2309,3,80,BHR,3,BOG,5,9,249,1,198,1,6,2,603199010,5,11,U,1704,341,326,1092,4468372,0,210,0,0
2309,3,80,BHR,3,BOG,5,9,249,1,198,1,8,2,603199010,5,11,U,2590,435,355,1561,6163218,0,0,0,0
2309,3,80,BHR,3,BOG,5,9,249,1,198,1,8,2,603199090,5,11,U,900,66,54,252,994959,0,0,0,0
2309,3,80,BHR,3,BOG,11,7,827,1,198,1,8,2,804200000,11,33,KG,6,8,6,16,65014,0,32.97,0,0
2309,3,80,BHR,3,BOG,11,7,827,1,198,1,8,2,804501000,11,33,KG,12,16,12,21,84599,0,42.9,0,0
2309,3,80,BHR,3,BOG,11,7,827,1,198,1,8,2,810901010,11,33,KG,8,11,8,44,178463,0,90.5,0,0
2309,3,80,BHR,3,BOG,11,7,827,1,198,1,8,2,810901030,11,33,KG,111,147,111,254,1031281,0,523,0,0
2309,3,80,BHR,3,BOG,11,7,827,1,198,1,8,2,810904000,11,33,KG,3,3,3,13,53555,0,27.16,0,0
2309,3,80,BHR,3,BOG,11,7,827,1,198,1,8,2,810905000,11,33,KG,4,5,4,18,73872,0,37.46,0,0
2309,3,80,BHR,3,BOG,11,9,249,1,198,1,8,1,603110000,11,11,U,10800,566,527,2646,10751651,2397.81,0,0,0
2309,3,80,BHR,3,BOG,11,9,249,1,198,1,8,2,603121000,11,11,U,12950,320,310,1554,6314461,0,0,0,0
2309,3,80,BHR,3,BOG,11,9,249,1,198,1,8,2,603199010,11,11,U,72,13,9,72,281319,0,0,0,0
2309,3,80,BHR,3,BOG,11,9,249,1,198,1,8,2,603199090,11,11,U,3780,252,212,1001,4035746,0,0,0,0
2309,3,80,BHR,3,BOG,25,7,827,1,198,1,8,2,803901200,25,33,KG,147,179,147,1233,4971598,0,0,0,0
2309,3,80,BHR,3,BOG,25,7,827,1,198,1,8,2,804200000,25,33,KG,159,193,159,1206,4853072,0,0,0,0
2309,3,80,BHR,3,BOG,25,7,827,1,198,1,8,2,804502000,25,33,KG,744,936,744,6581,26975851,0,0,0,0
2309,3,80,BHR,3,BOG,25,7,827,1,198,1,8,2,810901010,25,33,KG,54,66,54,521,2099145,0,0,0,0
2309,3,80,BHR,3,BOG,25,7,827,1,198,1,8,2,810902000,25,33,KG,67,82,67,949,3840049,0,0,0,0
2309,3,80,BHR,3,BOG,25,7,827,1,198,1,8,2,810903000,25,33,KG,20,24,20,157,618872,0,0,0,0
